DATE,WORKOUT_NAME,DURATION_MIN,EXERCISE_NAME,SET_ORDER,WEIGHT_LBS,REPS,NOTES,RPE,VOLUME,RECORDED_RPE,REPS_ONLY
2026-01-12 09:47:00,PUSH DAY,88,Bench Press (Barbell),1,150.0,10.0,,8.0,1500.0,True,10.0
2026-01-12 09:47:00,PUSH DAY,88,Bench Press (Barbell),2,150.0,7.0,,10.0,1050.0,True,7.0
2026-01-12 09:47:00,PUSH DAY,88,Bench Press (Barbell),3,150.0,6.0,,9.0,900.0,True,6.0
2026-01-12 09:47:00,PUSH DAY,88,Bench Press (Barbell),4,150.0,6.0,,10.0,900.0,True,6.0
2026-01-12 09:47:00,PUSH DAY,88,Overhead Press (Barbell),1,80.0,6.0,,8.0,480.0,True,6.0
2026-01-12 09:47:00,PUSH DAY,88,Overhead Press (Barbell),2,80.0,6.0,,8.0,480.0,True,6.0
2026-01-12 09:47:00,PUSH DAY,88,Overhead Press (Barbell),3,80.0,6.0,,9.0,480.0,True,6.0
2026-01-12 09:47:00,PUSH DAY,88,Overhead Press (Barbell),4,80.0,4.0,,8.0,320.0,True,4.0
2026-01-12 09:47:00,PUSH DAY,88,Incline Press (Dumbbell),1,50.0,7.0,,6.0,350.0,True,7.0
2026-01-12 09:47:00,PUSH DAY,88,Incline Press (Dumbbell),2,50.0,5.0,,7.0,250.0,True,5.0
2026-01-12 09:47:00,PUSH DAY,88,Incline Press (Dumbbell),3,50.0,6.0,,9.0,300.0,True,6.0
2026-01-12 09:47:00,PUSH DAY,88,Incline Press (Dumbbell),4,50.0,4.0,,8.0,200.0,True,4.0
2026-01-12 09:47:00,PUSH DAY,88,Lateral Raise (Dumbbell),1,20.0,8.0,,8.0,160.0,True,8.0
2026-01-12 09:47:00,PUSH DAY,88,Lateral Raise (Dumbbell),2,20.0,9.0,,8.0,180.0,True,9.0
2026-01-12 09:47:00,PUSH DAY,88,Lateral Raise (Dumbbell),3,20.0,7.0,,,140.0,False,7.0
2026-01-12 09:47:00,PUSH DAY,88,Triceps Pushdown (Cable),1,55.0,8.0,,7.0,440.0,True,8.0
2026-01-12 09:47:00,PUSH DAY,88,Triceps Pushdown (Cable),2,55.0,7.0,,10.0,385.0,True,7.0
2026-01-12 09:47:00,PUSH DAY,88,Triceps Pushdown (Cable),3,55.0,5.0,,8.0,275.0,True,5.0
2026-01-13 08:16:00,LEGS DAY,103,Squat (Barbell),1,170.0,9.0,,8.0,1530.0,True,9.0
2026-01-13 08:16:00,LEGS DAY,103,Squat (Barbell),2,170.0,5.0,,10.0,850.0,True,5.0
2026-01-13 08:16:00,LEGS DAY,103,Squat (Barbell),3,170.0,7.0,,10.0,1190.0,True,7.0
2026-01-13 08:16:00,LEGS DAY,103,Romanian Deadlift (Barbell),1,145.0,9.0,,7.0,1305.0,True,9.0
2026-01-13 08:16:00,LEGS DAY,103,Romanian Deadlift (Barbell),2,145.0,8.0,,9.0,1160.0,True,8.0
2026-01-13 08:16:00,LEGS DAY,103,Romanian Deadlift (Barbell),3,145.0,7.0,,9.0,1015.0,True,7.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Press (Machine),1,280.0,7.0,,6.0,1960.0,True,7.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Press (Machine),2,280.0,7.0,,9.0,1960.0,True,7.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Press (Machine),3,280.0,9.0,,9.0,2520.0,True,9.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Press (Machine),4,280.0,7.0,,,1960.0,False,7.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Curl (Machine),1,85.0,8.0,,,680.0,False,8.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Curl (Machine),2,85.0,10.0,,,850.0,False,10.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Curl (Machine),3,85.0,4.0,,9.0,340.0,True,4.0
2026-01-13 08:16:00,LEGS DAY,103,Leg Curl (Machine),4,85.0,7.0,,10.0,595.0,True,7.0
2026-01-13 08:16:00,LEGS DAY,103,Calf Raise (Machine),1,130.0,8.0,,6.0,1040.0,True,8.0
2026-01-13 08:16:00,LEGS DAY,103,Calf Raise (Machine),2,130.0,8.0,,7.0,1040.0,True,8.0
2026-01-13 08:16:00,LEGS DAY,103,Calf Raise (Machine),3,130.0,7.0,,9.0,910.0,True,7.0
2026-01-13 08:16:00,LEGS DAY,103,Calf Raise (Machine),4,130.0,6.0,,7.0,780.0,True,6.0
2026-01-15 09:44:00,PULL DAY,92,Deadlift (Barbell),1,200.0,7.0,,9.0,1400.0,True,7.0
2026-01-15 09:44:00,PULL DAY,92,Deadlift (Barbell),2,200.0,4.0,,10.0,800.0,True,4.0
2026-01-15 09:44:00,PULL DAY,92,Deadlift (Barbell),3,200.0,5.0,,10.0,1000.0,True,5.0
2026-01-15 09:44:00,PULL DAY,92,Lat Pulldown (Machine),1,120.0,6.0,,8.0,720.0,True,6.0
2026-01-15 09:44:00,PULL DAY,92,Lat Pulldown (Machine),2,120.0,7.0,,,840.0,False,7.0
2026-01-15 09:44:00,PULL DAY,92,Lat Pulldown (Machine),3,120.0,5.0,,7.0,600.0,True,5.0
2026-01-15 09:44:00,PULL DAY,92,Seated Row (Cable),1,110.0,8.0,,9.0,880.0,True,8.0
2026-01-15 09:44:00,PULL DAY,92,Seated Row (Cable),2,110.0,5.0,,8.0,550.0,True,5.0
2026-01-15 09:44:00,PULL DAY,92,Seated Row (Cable),3,110.0,8.0,,10.0,880.0,True,8.0
2026-01-15 09:44:00,PULL DAY,92,Seated Row (Cable),4,110.0,4.0,,9.0,440.0,True,4.0
2026-01-15 09:44:00,PULL DAY,92,Bicep Curl (Dumbbell),1,40.0,5.0,,8.0,200.0,True,5.0
2026-01-15 09:44:00,PULL DAY,92,Bicep Curl (Dumbbell),2,40.0,9.0,,,360.0,False,9.0
2026-01-15 09:44:00,PULL DAY,92,Bicep Curl (Dumbbell),3,40.0,7.0,,7.0,280.0,True,7.0
2026-01-15 09:44:00,PULL DAY,92,Bicep Curl (Dumbbell),4,40.0,8.0,,8.0,320.0,True,8.0
2026-01-15 09:44:00,PULL DAY,92,Face Pull (Cable),1,45.0,12.0,,8.0,540.0,True,12.0
2026-01-15 09:44:00,PULL DAY,92,Face Pull (Cable),2,45.0,9.0,,,405.0,False,9.0
2026-01-15 09:44:00,PULL DAY,92,Face Pull (Cable),3,45.0,5.0,,10.0,225.0,True,5.0
2026-01-17 09:23:00,FULL BODY,66,Squat (Barbell),1,155.0,7.0,,10.0,1085.0,True,7.0
2026-01-17 09:23:00,FULL BODY,66,Squat (Barbell),2,155.0,7.0,,9.0,1085.0,True,7.0
2026-01-17 09:23:00,FULL BODY,66,Squat (Barbell),3,155.0,7.0,,8.0,1085.0,True,7.0
2026-01-17 09:23:00,FULL BODY,66,Squat (Barbell),4,155.0,5.0,,,775.0,False,5.0
2026-01-17 09:23:00,FULL BODY,66,Bench Press (Barbell),1,135.0,8.0,,,1080.0,False,8.0
2026-01-17 09:23:00,FULL BODY,66,Bench Press (Barbell),2,135.0,6.0,,8.0,810.0,True,6.0
2026-01-17 09:23:00,FULL BODY,66,Bench Press (Barbell),3,135.0,5.0,,9.0,675.0,True,5.0
2026-01-17 09:23:00,FULL BODY,66,Bench Press (Barbell),4,135.0,6.0,,10.0,810.0,True,6.0
2026-01-17 09:23:00,FULL BODY,66,Seated Row (Cable),1,105.0,9.0,,,945.0,False,9.0
2026-01-17 09:23:00,FULL BODY,66,Seated Row (Cable),2,105.0,9.0,,,945.0,False,9.0
2026-01-17 09:23:00,FULL BODY,66,Seated Row (Cable),3,105.0,6.0,,,630.0,False,6.0
2026-01-17 09:23:00,FULL BODY,66,Overhead Press (Dumbbell),1,40.0,8.0,,,320.0,False,8.0
2026-01-17 09:23:00,FULL BODY,66,Overhead Press (Dumbbell),2,40.0,5.0,,,200.0,False,5.0
2026-01-17 09:23:00,FULL BODY,66,Overhead Press (Dumbbell),3,40.0,8.0,,9.0,320.0,True,8.0
2026-01-17 09:23:00,FULL BODY,66,Overhead Press (Dumbbell),4,40.0,8.0,,10.0,320.0,True,8.0
2026-01-17 09:23:00,FULL BODY,66,Plank Hold,1,25.0,8.0,,,200.0,False,8.0
2026-01-17 09:23:00,FULL BODY,66,Plank Hold,2,25.0,4.0,,7.0,100.0,True,4.0
2026-01-17 09:23:00,FULL BODY,66,Plank Hold,3,25.0,5.0,,10.0,125.0,True,5.0
2026-01-17 09:23:00,FULL BODY,66,Plank Hold,4,25.0,6.0,,9.0,150.0,True,6.0
2026-01-19 09:55:00,PUSH DAY,99,Bench Press (Barbell),1,145.0,6.0,,8.0,870.0,True,6.0
2026-01-19 09:55:00,PUSH DAY,99,Bench Press (Barbell),2,145.0,10.0,,,1450.0,False,10.0
2026-01-19 09:55:00,PUSH DAY,99,Bench Press (Barbell),3,145.0,5.0,,8.0,725.0,True,5.0
2026-01-19 09:55:00,PUSH DAY,99,Overhead Press (Barbell),1,85.0,6.0,,7.0,510.0,True,6.0
2026-01-19 09:55:00,PUSH DAY,99,Overhead Press (Barbell),2,85.0,7.0,,8.0,595.0,True,7.0
2026-01-19 09:55:00,PUSH DAY,99,Overhead Press (Barbell),3,85.0,6.0,,9.0,510.0,True,6.0
2026-01-19 09:55:00,PUSH DAY,99,Overhead Press (Barbell),4,85.0,9.0,,8.0,765.0,True,9.0
2026-01-19 09:55:00,PUSH DAY,99,Incline Press (Dumbbell),1,50.0,9.0,,,450.0,False,9.0
2026-01-19 09:55:00,PUSH DAY,99,Incline Press (Dumbbell),2,50.0,7.0,,7.0,350.0,True,7.0
2026-01-19 09:55:00,PUSH DAY,99,Incline Press (Dumbbell),3,50.0,6.0,,8.0,300.0,True,6.0
2026-01-19 09:55:00,PUSH DAY,99,Incline Press (Dumbbell),4,50.0,5.0,,8.0,250.0,True,5.0
2026-01-19 09:55:00,PUSH DAY,99,Lateral Raise (Dumbbell),1,20.0,6.0,,7.0,120.0,True,6.0
2026-01-19 09:55:00,PUSH DAY,99,Lateral Raise (Dumbbell),2,20.0,9.0,,8.0,180.0,True,9.0
2026-01-19 09:55:00,PUSH DAY,99,Lateral Raise (Dumbbell),3,20.0,7.0,,,140.0,False,7.0
2026-01-19 09:55:00,PUSH DAY,99,Triceps Pushdown (Cable),1,50.0,10.0,,6.0,500.0,True,10.0
2026-01-19 09:55:00,PUSH DAY,99,Triceps Pushdown (Cable),2,50.0,9.0,,8.0,450.0,True,9.0
2026-01-19 09:55:00,PUSH DAY,99,Triceps Pushdown (Cable),3,50.0,5.0,,8.0,250.0,True,5.0
2026-01-19 09:55:00,PUSH DAY,99,Triceps Pushdown (Cable),4,50.0,7.0,,8.0,350.0,True,7.0
2026-01-22 09:11:00,PULL DAY,101,Deadlift (Barbell),1,205.0,8.0,,8.0,1640.0,True,8.0
2026-01-22 09:11:00,PULL DAY,101,Deadlift (Barbell),2,205.0,7.0,,6.0,1435.0,True,7.0
2026-01-22 09:11:00,PULL DAY,101,Deadlift (Barbell),3,205.0,5.0,,,1025.0,False,5.0
2026-01-22 09:11:00,PULL DAY,101,Deadlift (Barbell),4,205.0,8.0,,8.0,1640.0,True,8.0
2026-01-22 09:11:00,PULL DAY,101,Lat Pulldown (Machine),1,115.0,4.0,,8.0,460.0,True,4.0
2026-01-22 09:11:00,PULL DAY,101,Lat Pulldown (Machine),2,115.0,10.0,,10.0,1150.0,True,10.0
2026-01-22 09:11:00,PULL DAY,101,Lat Pulldown (Machine),3,115.0,5.0,,10.0,575.0,True,5.0
2026-01-22 09:11:00,PULL DAY,101,Seated Row (Cable),1,115.0,8.0,,7.0,920.0,True,8.0
2026-01-22 09:11:00,PULL DAY,101,Seated Row (Cable),2,115.0,7.0,,9.0,805.0,True,7.0
2026-01-22 09:11:00,PULL DAY,101,Seated Row (Cable),3,115.0,7.0,,7.0,805.0,True,7.0
2026-01-22 09:11:00,PULL DAY,101,Seated Row (Cable),4,115.0,4.0,,9.0,460.0,True,4.0
2026-01-22 09:11:00,PULL DAY,101,Bicep Curl (Dumbbell),1,35.0,7.0,,7.0,245.0,True,7.0
2026-01-22 09:11:00,PULL DAY,101,Bicep Curl (Dumbbell),2,35.0,8.0,,8.0,280.0,True,8.0
2026-01-22 09:11:00,PULL DAY,101,Bicep Curl (Dumbbell),3,35.0,8.0,,9.0,280.0,True,8.0
2026-01-22 09:11:00,PULL DAY,101,Bicep Curl (Dumbbell),4,35.0,4.0,,10.0,140.0,True,4.0
2026-01-22 09:11:00,PULL DAY,101,Face Pull (Cable),1,40.0,7.0,,8.0,280.0,True,7.0
2026-01-22 09:11:00,PULL DAY,101,Face Pull (Cable),2,40.0,9.0,,9.0,360.0,True,9.0
2026-01-22 09:11:00,PULL DAY,101,Face Pull (Cable),3,40.0,7.0,,,280.0,False,7.0
2026-01-22 09:11:00,PULL DAY,101,Face Pull (Cable),4,40.0,7.0,,8.0,280.0,True,7.0
2026-01-24 07:52:00,FULL BODY,79,Squat (Barbell),1,165.0,6.0,,,990.0,False,6.0
2026-01-24 07:52:00,FULL BODY,79,Squat (Barbell),2,165.0,7.0,,8.0,1155.0,True,7.0
2026-01-24 07:52:00,FULL BODY,79,Squat (Barbell),3,165.0,6.0,,8.0,990.0,True,6.0
2026-01-24 07:52:00,FULL BODY,79,Squat (Barbell),4,165.0,5.0,,8.0,825.0,True,5.0
2026-01-24 07:52:00,FULL BODY,79,Bench Press (Barbell),1,135.0,9.0,,6.0,1215.0,True,9.0
2026-01-24 07:52:00,FULL BODY,79,Bench Press (Barbell),2,135.0,6.0,,9.0,810.0,True,6.0
2026-01-24 07:52:00,FULL BODY,79,Bench Press (Barbell),3,135.0,5.0,,6.0,675.0,True,5.0
2026-01-24 07:52:00,FULL BODY,79,Seated Row (Cable),1,100.0,9.0,,9.0,900.0,True,9.0
2026-01-24 07:52:00,FULL BODY,79,Seated Row (Cable),2,100.0,8.0,,,800.0,False,8.0
2026-01-24 07:52:00,FULL BODY,79,Seated Row (Cable),3,100.0,8.0,,7.0,800.0,True,8.0
2026-01-24 07:52:00,FULL BODY,79,Overhead Press (Dumbbell),1,40.0,7.0,,6.0,280.0,True,7.0
2026-01-24 07:52:00,FULL BODY,79,Overhead Press (Dumbbell),2,40.0,10.0,,9.0,400.0,True,10.0
2026-01-24 07:52:00,FULL BODY,79,Overhead Press (Dumbbell),3,40.0,7.0,,8.0,280.0,True,7.0
2026-01-24 07:52:00,FULL BODY,79,Overhead Press (Dumbbell),4,40.0,4.0,,,160.0,False,4.0
2026-01-24 07:52:00,FULL BODY,79,Plank Hold,1,25.0,9.0,,,225.0,False,9.0
2026-01-24 07:52:00,FULL BODY,79,Plank Hold,2,25.0,7.0,,8.0,175.0,True,7.0
2026-01-24 07:52:00,FULL BODY,79,Plank Hold,3,25.0,4.0,,,100.0,False,4.0
2026-01-27 08:51:00,LEGS DAY,111,Squat (Barbell),1,170.0,7.0,,,1190.0,False,7.0
2026-01-27 08:51:00,LEGS DAY,111,Squat (Barbell),2,170.0,8.0,,9.0,1360.0,True,8.0
2026-01-27 08:51:00,LEGS DAY,111,Squat (Barbell),3,170.0,9.0,,9.0,1530.0,True,9.0
2026-01-27 08:51:00,LEGS DAY,111,Squat (Barbell),4,170.0,6.0,,8.0,1020.0,True,6.0
2026-01-27 08:51:00,LEGS DAY,111,Romanian Deadlift (Barbell),1,150.0,9.0,,8.0,1350.0,True,9.0
2026-01-27 08:51:00,LEGS DAY,111,Romanian Deadlift (Barbell),2,150.0,6.0,,8.0,900.0,True,6.0
2026-01-27 08:51:00,LEGS DAY,111,Romanian Deadlift (Barbell),3,150.0,4.0,,,600.0,False,4.0
2026-01-27 08:51:00,LEGS DAY,111,Leg Press (Machine),1,275.0,7.0,,,1925.0,False,7.0
2026-01-27 08:51:00,LEGS DAY,111,Leg Press (Machine),2,275.0,8.0,,9.0,2200.0,True,8.0
2026-01-27 08:51:00,LEGS DAY,111,Leg Press (Machine),3,275.0,5.0,,9.0,1375.0,True,5.0
2026-01-27 08:51:00,LEGS DAY,111,Leg Press (Machine),4,275.0,6.0,,9.0,1650.0,True,6.0
2026-01-27 08:51:00,LEGS DAY,111,Leg Curl (Machine),1,90.0,7.0,,7.0,630.0,True,7.0
2026-01-27 08:51:00,LEGS DAY,111,Leg Curl (Machine),2,90.0,7.0,,,630.0,False,7.0
2026-01-27 08:51:00,LEGS DAY,111,Leg Curl (Machine),3,90.0,8.0,,9.0,720.0,True,8.0
2026-01-27 08:51:00,LEGS DAY,111,Calf Raise (Machine),1,140.0,11.0,,7.0,1540.0,True,11.0
2026-01-27 08:51:00,LEGS DAY,111,Calf Raise (Machine),2,140.0,5.0,,9.0,700.0,True,5.0
2026-01-27 08:51:00,LEGS DAY,111,Calf Raise (Machine),3,140.0,6.0,,7.0,840.0,True,6.0
2026-01-29 09:44:00,PULL DAY,102,Deadlift (Barbell),1,205.0,7.0,,8.0,1435.0,True,7.0
2026-01-29 09:44:00,PULL DAY,102,Deadlift (Barbell),2,205.0,8.0,,9.0,1640.0,True,8.0
2026-01-29 09:44:00,PULL DAY,102,Deadlift (Barbell),3,205.0,7.0,,9.0,1435.0,True,7.0
2026-01-29 09:44:00,PULL DAY,102,Lat Pulldown (Machine),1,120.0,8.0,,,960.0,False,8.0
2026-01-29 09:44:00,PULL DAY,102,Lat Pulldown (Machine),2,120.0,6.0,,8.0,720.0,True,6.0
2026-01-29 09:44:00,PULL DAY,102,Lat Pulldown (Machine),3,120.0,4.0,,10.0,480.0,True,4.0
2026-01-29 09:44:00,PULL DAY,102,Seated Row (Cable),1,115.0,6.0,,8.0,690.0,True,6.0
2026-01-29 09:44:00,PULL DAY,102,Seated Row (Cable),2,115.0,8.0,,,920.0,False,8.0
2026-01-29 09:44:00,PULL DAY,102,Seated Row (Cable),3,115.0,8.0,,8.0,920.0,True,8.0
2026-01-29 09:44:00,PULL DAY,102,Bicep Curl (Dumbbell),1,35.0,5.0,,7.0,175.0,True,5.0
2026-01-29 09:44:00,PULL DAY,102,Bicep Curl (Dumbbell),2,35.0,5.0,,9.0,175.0,True,5.0
2026-01-29 09:44:00,PULL DAY,102,Bicep Curl (Dumbbell),3,35.0,5.0,,10.0,175.0,True,5.0
2026-01-29 09:44:00,PULL DAY,102,Face Pull (Cable),1,45.0,10.0,,,450.0,False,10.0
2026-01-29 09:44:00,PULL DAY,102,Face Pull (Cable),2,45.0,9.0,,7.0,405.0,True,9.0
2026-01-29 09:44:00,PULL DAY,102,Face Pull (Cable),3,45.0,4.0,,9.0,180.0,True,4.0
2026-01-31 08:20:00,FULL BODY,98,Squat (Barbell),1,160.0,7.0,,7.0,1120.0,True,7.0
2026-01-31 08:20:00,FULL BODY,98,Squat (Barbell),2,160.0,7.0,,9.0,1120.0,True,7.0
2026-01-31 08:20:00,FULL BODY,98,Squat (Barbell),3,160.0,8.0,,9.0,1280.0,True,8.0
2026-01-31 08:20:00,FULL BODY,98,Bench Press (Barbell),1,145.0,11.0,,9.0,1595.0,True,11.0
2026-01-31 08:20:00,FULL BODY,98,Bench Press (Barbell),2,145.0,9.0,,,1305.0,False,9.0
2026-01-31 08:20:00,FULL BODY,98,Bench Press (Barbell),3,145.0,5.0,,9.0,725.0,True,5.0
2026-01-31 08:20:00,FULL BODY,98,Bench Press (Barbell),4,145.0,4.0,,,580.0,False,4.0
2026-01-31 08:20:00,FULL BODY,98,Seated Row (Cable),1,105.0,5.0,,10.0,525.0,True,5.0
2026-01-31 08:20:00,FULL BODY,98,Seated Row (Cable),2,105.0,7.0,,8.0,735.0,True,7.0
2026-01-31 08:20:00,FULL BODY,98,Seated Row (Cable),3,105.0,6.0,,8.0,630.0,True,6.0
2026-01-31 08:20:00,FULL BODY,98,Seated Row (Cable),4,105.0,6.0,,8.0,630.0,True,6.0
2026-01-31 08:20:00,FULL BODY,98,Overhead Press (Dumbbell),1,40.0,10.0,,8.0,400.0,True,10.0
2026-01-31 08:20:00,FULL BODY,98,Overhead Press (Dumbbell),2,40.0,9.0,,7.0,360.0,True,9.0
2026-01-31 08:20:00,FULL BODY,98,Overhead Press (Dumbbell),3,40.0,6.0,,9.0,240.0,True,6.0
2026-01-31 08:20:00,FULL BODY,98,Plank Hold,1,30.0,6.0,,7.0,180.0,True,6.0
2026-01-31 08:20:00,FULL BODY,98,Plank Hold,2,30.0,6.0,,7.0,180.0,True,6.0
2026-01-31 08:20:00,FULL BODY,98,Plank Hold,3,30.0,4.0,,,120.0,False,4.0
2026-02-02 08:10:00,PUSH DAY,89,Bench Press (Barbell),1,150.0,7.0,,8.0,1050.0,True,7.0
2026-02-02 08:10:00,PUSH DAY,89,Bench Press (Barbell),2,150.0,9.0,,,1350.0,False,9.0
2026-02-02 08:10:00,PUSH DAY,89,Bench Press (Barbell),3,150.0,7.0,,9.0,1050.0,True,7.0
2026-02-02 08:10:00,PUSH DAY,89,Overhead Press (Barbell),1,80.0,7.0,,6.0,560.0,True,7.0
2026-02-02 08:10:00,PUSH DAY,89,Overhead Press (Barbell),2,80.0,8.0,,10.0,640.0,True,8.0
2026-02-02 08:10:00,PUSH DAY,89,Overhead Press (Barbell),3,80.0,6.0,,9.0,480.0,True,6.0
2026-02-02 08:10:00,PUSH DAY,89,Overhead Press (Barbell),4,80.0,4.0,,8.0,320.0,True,4.0
2026-02-02 08:10:00,PUSH DAY,89,Incline Press (Dumbbell),1,50.0,8.0,,9.0,400.0,True,8.0
2026-02-02 08:10:00,PUSH DAY,89,Incline Press (Dumbbell),2,50.0,8.0,,9.0,400.0,True,8.0
2026-02-02 08:10:00,PUSH DAY,89,Incline Press (Dumbbell),3,50.0,10.0,,9.0,500.0,True,10.0
2026-02-02 08:10:00,PUSH DAY,89,Incline Press (Dumbbell),4,50.0,4.0,,7.0,200.0,True,4.0
2026-02-02 08:10:00,PUSH DAY,89,Lateral Raise (Dumbbell),1,25.0,7.0,,,175.0,False,7.0
2026-02-02 08:10:00,PUSH DAY,89,Lateral Raise (Dumbbell),2,25.0,7.0,,,175.0,False,7.0
2026-02-02 08:10:00,PUSH DAY,89,Lateral Raise (Dumbbell),3,25.0,5.0,,10.0,125.0,True,5.0
2026-02-02 08:10:00,PUSH DAY,89,Triceps Pushdown (Cable),1,55.0,8.0,,6.0,440.0,True,8.0
2026-02-02 08:10:00,PUSH DAY,89,Triceps Pushdown (Cable),2,55.0,4.0,,7.0,220.0,True,4.0
2026-02-02 08:10:00,PUSH DAY,89,Triceps Pushdown (Cable),3,55.0,9.0,,8.0,495.0,True,9.0
2026-02-02 08:10:00,PUSH DAY,89,Triceps Pushdown (Cable),4,55.0,6.0,,9.0,330.0,True,6.0
2026-02-03 09:52:00,LEGS DAY,80,Squat (Barbell),1,175.0,9.0,Short on time,6.0,1575.0,True,9.0
2026-02-03 09:52:00,LEGS DAY,80,Squat (Barbell),2,175.0,7.0,,10.0,1225.0,True,7.0
2026-02-03 09:52:00,LEGS DAY,80,Squat (Barbell),3,175.0,5.0,,9.0,875.0,True,5.0
2026-02-03 09:52:00,LEGS DAY,80,Squat (Barbell),4,175.0,6.0,,9.0,1050.0,True,6.0
2026-02-03 09:52:00,LEGS DAY,80,Romanian Deadlift (Barbell),1,150.0,7.0,"Slept badly, lighter loads",6.0,1050.0,True,7.0
2026-02-03 09:52:00,LEGS DAY,80,Romanian Deadlift (Barbell),2,150.0,8.0,,8.0,1200.0,True,8.0
2026-02-03 09:52:00,LEGS DAY,80,Romanian Deadlift (Barbell),3,150.0,7.0,,8.0,1050.0,True,7.0
2026-02-03 09:52:00,LEGS DAY,80,Romanian Deadlift (Barbell),4,150.0,5.0,,10.0,750.0,True,5.0
2026-02-03 09:52:00,LEGS DAY,80,Leg Press (Machine),1,280.0,5.0,Great pump,8.0,1400.0,True,5.0
2026-02-03 09:52:00,LEGS DAY,80,Leg Press (Machine),2,280.0,7.0,,8.0,1960.0,True,7.0
2026-02-03 09:52:00,LEGS DAY,80,Leg Press (Machine),3,280.0,7.0,,9.0,1960.0,True,7.0
2026-02-03 09:52:00,LEGS DAY,80,Leg Curl (Machine),1,85.0,5.0,Short on time,,425.0,False,5.0
2026-02-03 09:52:00,LEGS DAY,80,Leg Curl (Machine),2,85.0,9.0,,7.0,765.0,True,9.0
2026-02-03 09:52:00,LEGS DAY,80,Leg Curl (Machine),3,85.0,6.0,,9.0,510.0,True,6.0
2026-02-03 09:52:00,LEGS DAY,80,Leg Curl (Machine),4,85.0,6.0,,,510.0,False,6.0
2026-02-03 09:52:00,LEGS DAY,80,Calf Raise (Machine),1,140.0,9.0,Short on time,6.0,1260.0,True,9.0
2026-02-03 09:52:00,LEGS DAY,80,Calf Raise (Machine),2,140.0,6.0,,9.0,840.0,True,6.0
2026-02-03 09:52:00,LEGS DAY,80,Calf Raise (Machine),3,140.0,5.0,,8.0,700.0,True,5.0
2026-02-03 09:52:00,LEGS DAY,80,Calf Raise (Machine),4,140.0,4.0,,10.0,560.0,True,4.0
2026-02-05 09:22:00,PULL DAY,98,Deadlift (Barbell),1,210.0,7.0,,10.0,1470.0,True,7.0
2026-02-05 09:22:00,PULL DAY,98,Deadlift (Barbell),2,210.0,7.0,,7.0,1470.0,True,7.0
2026-02-05 09:22:00,PULL DAY,98,Deadlift (Barbell),3,210.0,6.0,,9.0,1260.0,True,6.0
2026-02-05 09:22:00,PULL DAY,98,Deadlift (Barbell),4,210.0,6.0,,8.0,1260.0,True,6.0
2026-02-05 09:22:00,PULL DAY,98,Lat Pulldown (Machine),1,125.0,8.0,,8.0,1000.0,True,8.0
2026-02-05 09:22:00,PULL DAY,98,Lat Pulldown (Machine),2,125.0,5.0,,9.0,625.0,True,5.0
2026-02-05 09:22:00,PULL DAY,98,Lat Pulldown (Machine),3,125.0,7.0,,8.0,875.0,True,7.0
2026-02-05 09:22:00,PULL DAY,98,Seated Row (Cable),1,115.0,6.0,,8.0,690.0,True,6.0
2026-02-05 09:22:00,PULL DAY,98,Seated Row (Cable),2,115.0,9.0,,10.0,1035.0,True,9.0
2026-02-05 09:22:00,PULL DAY,98,Seated Row (Cable),3,115.0,4.0,,,460.0,False,4.0
2026-02-05 09:22:00,PULL DAY,98,Seated Row (Cable),4,115.0,4.0,,10.0,460.0,True,4.0
2026-02-05 09:22:00,PULL DAY,98,Bicep Curl (Dumbbell),1,30.0,10.0,,8.0,300.0,True,10.0
2026-02-05 09:22:00,PULL DAY,98,Bicep Curl (Dumbbell),2,30.0,5.0,,9.0,150.0,True,5.0
2026-02-05 09:22:00,PULL DAY,98,Bicep Curl (Dumbbell),3,30.0,4.0,,8.0,120.0,True,4.0
2026-02-05 09:22:00,PULL DAY,98,Face Pull (Cable),1,45.0,7.0,,9.0,315.0,True,7.0
2026-02-05 09:22:00,PULL DAY,98,Face Pull (Cable),2,45.0,5.0,,8.0,225.0,True,5.0
2026-02-05 09:22:00,PULL DAY,98,Face Pull (Cable),3,45.0,7.0,,,315.0,False,7.0
2026-02-09 07:58:00,PUSH DAY,89,Bench Press (Barbell),1,155.0,9.0,,9.0,1395.0,True,9.0
2026-02-09 07:58:00,PUSH DAY,89,Bench Press (Barbell),2,155.0,6.0,,9.0,930.0,True,6.0
2026-02-09 07:58:00,PUSH DAY,89,Bench Press (Barbell),3,155.0,7.0,,8.0,1085.0,True,7.0
2026-02-09 07:58:00,PUSH DAY,89,Bench Press (Barbell),4,155.0,6.0,,,930.0,False,6.0
2026-02-09 07:58:00,PUSH DAY,89,Overhead Press (Barbell),1,85.0,8.0,,,680.0,False,8.0
2026-02-09 07:58:00,PUSH DAY,89,Overhead Press (Barbell),2,85.0,4.0,,8.0,340.0,True,4.0
2026-02-09 07:58:00,PUSH DAY,89,Overhead Press (Barbell),3,85.0,10.0,,9.0,850.0,True,10.0
